operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('DIVIDE', 'DECREASE', 'TRIPLE', 'x', 'y')",decrease,3,"(9, 8, 4)",4,4,2,3,triple,DIVIDE,0,BUUxy,,,,,0,4,4,5,,,,,,space,4.79018782824,4,1,7.8158621093,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'DOUBLE', 'ADD', 'DECREASE', 'x', 'y')",double,4,"(5, 12, 24, 8)",8,8,7,6,ADD,third,decrease,UUBUxy,,,,,0,5,5,14,,,,,,space,8.62927098316,None,0,,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'THIRD', 'x', 'y')",double,4,"(2, 1, 2, 8)",8,8,6,6,decrease,ADD,third,BUUUxy,,,,,0,6,6,10,,,,,,space,9.26843469939,1,0,15.8271504918,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'ADD', 'x', 'y')",ADD,2,"(5, 6)",6,6,2,3,0,increase,0,UBxy,,,,,0,7,7,3,,,,,,space,1.54003935668,6,1,2.32285802974,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'HALF', 'x', 'y')",SUBTRACT,3,"(4, 2, 3)",3,3,2,8,half,increase,0,UBUxy,,,,,0,8,8,7,,,,,,space,4.50177413365,3,1,15.1207397783,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('SUBTRACT', 'DECREASE', 'x', 'y')",decrease,2,"(5, 3)",3,3,2,6,0,SUBTRACT,0,BUxy,,,,,0,9,9,1,,,,,,space,1.30206047278,3,1,2.48254370759,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'DOUBLE', 'INCREASE', 'TIMES', 'x', 'y')",double,4,"(8, 9, 18, 6)",6,6,4,2,increase,third,TIMES,UUUBxy,,,,,0,10,10,17,,,,,,space,8.9849477734,2,0,9.55298691033,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'TIMES', 'DOUBLE', 'DECREASE', 'x', 'y')",TIMES,4,"(1, 2, 6, 2)",2,2,3,2,double,third,decrease,UBUUxy,,,,,0,11,11,13,,,,,,space,10.9782459962,6,0,14.2163386178,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('HALF', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(9, 12, 6)",6,6,3,3,triple,half,0,UBUxy,,,,,0,12,12,6,,,,,,space,6.84935174743,6,1,6.27896401368,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'HALF', 'THIRD', 'x', 'y')",half,3,"(2, 1, 9)",9,9,8,6,third,ADD,0,BUUxy,,,,,0,13,13,4,,,,,,space,4.19667843822,6,0,17.1354959368,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DIVIDE', 'INCREASE', 'x', 'y')",increase,2,"(4, 2)",2,2,2,3,0,DIVIDE,0,BUxy,,,,,0,14,14,0,,,,,,space,1.3187431735,2,1,5.55491240264,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(2, 1)",1,1,4,8,0,decrease,0,UBxy,,,,,0,15,15,2,,,,,,space,2.64608386985,1,1,3.03331220732,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(18, 2, 3, 1)",1,1,9,9,DIVIDE,third,double,UUBUxy,,,,,0,16,16,15,,,,,,space,13.7824389639,6,0,13.985145502,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'DIVIDE', 'x', 'y')",triple,4,"(3, 4, 12, 6)",6,6,3,9,increase,half,DIVIDE,UUUBxy,,,,,0,17,17,16,,,,,,space,11.5083695223,1,0,14.7280306818,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'TRIPLE', 'HALF', 'x', 'y')",triple,3,"(2, 6, 8)",8,8,2,4,half,ADD,0,BUUxy,,,,,0,0,0,5,,,,,,space,13.2609070111,8,1,9.31738951954,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('HALF', 'ADD', 'x', 'y')",ADD,2,"(12, 6)",6,6,8,4,0,half,0,UBxy,,,,,0,1,1,3,,,,,,space,4.11769580655,6,1,2.70997017971,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DOUBLE', 'THIRD', 'ADD', 'x', 'y')",third,3,"(9, 3, 6)",6,6,4,5,ADD,double,0,UUBxy,,,,,0,2,2,8,,,,,,space,3.3942849763,2,0,6.74397671211,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'DOUBLE', 'TIMES', 'THIRD', 'x', 'y')",double,4,"(1, 3, 6, 5)",5,5,3,3,TIMES,decrease,third,UUBUxy,,,,,0,3,3,14,,,,,,space,7.17027168628,6,0,9.87719579437,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'HALF', 'INCREASE', 'SUBTRACT', 'x', 'y')",half,4,"(5, 6, 3, 1)",1,1,2,7,increase,third,SUBTRACT,UUUBxy,,,,,0,4,4,17,,,,,,space,3.77980899753,4,0,16.9330658688,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'TIMES', 'x', 'y')",TIMES,2,"(9, 8)",8,8,3,3,0,decrease,0,UBxy,,,,,0,5,5,2,,,,,,space,1.24726688222,8,1,3.07894133613,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(18, 6, 5, 9)",9,9,4,9,third,ADD,double,BUUUxy,,,,,0,6,6,10,,,,,,space,6.23939028184,6,0,0.166956143803,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'x', 'y')",ADD,3,"(1, 4, 5)",5,5,3,2,half,increase,0,UBUxy,,,,,0,7,7,7,,,,,,space,4.40117643308,5,1,5.7331887756,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'TRIPLE', 'SUBTRACT', 'DOUBLE', 'x', 'y')",triple,4,"(6, 3, 9, 8)",8,8,3,3,SUBTRACT,decrease,double,UUBUxy,,,,,0,8,8,15,,,,,,space,17.6016026171,8,1,6.80670849653,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'ADD', 'THIRD', 'HALF', 'x', 'y')",ADD,4,"(3, 1, 7, 6)",6,6,6,6,third,decrease,half,UBUUxy,,,,,0,9,9,12,,,,,,space,4.38912408298,4,0,2.21339368552,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",SUBTRACT,3,"(4, 1, 2)",2,2,3,3,increase,double,0,UBUxy,,,,,0,10,10,6,,,,,,space,4.69331547595,1,0,10.5955272724,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('HALF', 'INCREASE', 'TIMES', 'x', 'y')",increase,3,"(9, 10, 5)",5,5,3,3,TIMES,half,0,UUBxy,,,,,0,11,11,9,,,,,,space,6.54718593601,5,1,4.82169982966,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'TRIPLE', 'DOUBLE', 'DECREASE', 'x', 'y')",triple,4,"(1, 2, 6, 8)",8,8,2,2,double,ADD,decrease,BUUUxy,,,,,0,12,12,11,,,,,,space,8.69153416797,3,0,11.030495711,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'DECREASE', 'x', 'y')",decrease,2,"(2, 7)",7,7,5,3,0,ADD,0,BUxy,,,,,0,13,13,0,,,,,,space,2.89922906819,7,1,4.15013660782,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'SUBTRACT', 'DOUBLE', 'THIRD', 'x', 'y')",SUBTRACT,4,"(3, 6, 4, 3)",3,3,2,9,double,decrease,third,UBUUxy,,,,,0,14,14,13,,,,,,space,3.85840667086,6,0,1.23801842972,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DIVIDE', 'DECREASE', 'x', 'y')",decrease,2,"(8, 2)",2,2,4,9,0,DIVIDE,0,BUxy,,,,,0,15,15,1,,,,,,space,1.22143301845,2,1,2.14567248931,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'HALF', 'THIRD', 'TIMES', 'x', 'y')",half,4,"(12, 4, 2, 3)",3,3,4,3,third,increase,TIMES,UUUBxy,,,,,0,16,16,16,,,,,,space,6.24727458146,3,1,6.88539016072,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'x', 'y')",double,3,"(1, 2, 7)",7,7,5,2,decrease,ADD,0,BUUxy,,,,,0,17,17,4,,,,,,space,4.42067073064,6,0,5.68531288905,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'HALF', 'TRIPLE', 'ADD', 'x', 'y')",half,4,"(4, 12, 6, 5)",5,5,2,2,triple,decrease,ADD,UUUBxy,,,,,0,0,0,16,,,,,,space,13.2682089736,None,0,,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DIVIDE', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(12, 4, 3, 1)",1,1,3,6,third,DIVIDE,double,BUUUxy,,,,,0,1,1,10,,,,,,space,2.36384560924,6,0,0.692165500019,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'INCREASE', 'SUBTRACT', 'HALF', 'x', 'y')",increase,4,"(4, 2, 3, 1)",1,1,2,8,SUBTRACT,third,half,UUBUxy,,,,,0,2,2,15,,,,,,space,7.87582884193,4,0,1.04298446421,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'TIMES', 'x', 'y')",TIMES,2,"(8, 9)",9,9,4,2,0,increase,0,UBxy,,,,,0,3,3,2,,,,,,space,1.26962247118,9,1,3.20481961023,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'THIRD', 'x', 'y')",third,2,"(1, 4)",4,4,4,3,0,TIMES,0,BUxy,,,,,0,4,4,1,,,,,,space,2.08297255146,4,1,10.375994899,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(6, 2, 1, 2)",2,2,2,3,third,TIMES,double,BUUUxy,,,,,0,5,5,11,,,,,,space,5.92546888813,6,0,2.37461044826,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'HALF', 'TIMES', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,2,TIMES,triple,0,UUBxy,,,,,0,6,6,9,,,,,,space,9.04277203709,9,1,4.16246157861,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'HALF', 'TIMES', 'TRIPLE', 'x', 'y')",half,4,"(6, 12, 6, 7)",7,7,2,2,TIMES,increase,triple,UUBUxy,,,,,0,7,7,14,,,,,,space,11.0924866253,7,1,6.06952735153,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')",DIVIDE,4,"(6, 18, 2, 1)",1,1,9,3,triple,decrease,double,UBUUxy,,,,,0,8,8,12,,,,,,space,11.012684382,1,1,12.6607133421,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('ADD', 'DECREASE', 'HALF', 'x', 'y')",decrease,3,"(3, 2, 6)",6,6,4,6,half,ADD,0,BUUxy,,,,,0,9,9,4,,,,,,space,1.66982845904,6,1,11.0942262878,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'DIVIDE', 'HALF', 'x', 'y')",DIVIDE,3,"(2, 1, 2)",2,2,2,4,half,increase,0,UBUxy,,,,,0,10,10,7,,,,,,space,8.57592973602,2,1,7.28663378651,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'DECREASE', 'x', 'y')",double,3,"(8, 16, 7)",7,7,9,9,decrease,SUBTRACT,0,BUUxy,,,,,0,11,11,5,,,,,,space,6.5819165404,7,1,18.5928262636,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'HALF', 'DIVIDE', 'x', 'y')",half,3,"(4, 2, 1)",1,1,2,8,DIVIDE,decrease,0,UUBxy,,,,,0,12,12,8,,,,,,space,7.41191467503,1,1,7.2244146968,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",SUBTRACT,4,"(3, 4, 1, 3)",3,3,3,6,increase,triple,half,UBUUxy,,,,,0,13,13,13,,,,,,None,,None,0,,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('SUBTRACT', 'THIRD', 'x', 'y')",third,2,"(3, 1)",1,1,2,9,0,SUBTRACT,0,BUxy,,,,,0,14,14,0,,,,,,space,3.10414876766,1,1,3.66863578768,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(2, 6)",6,6,6,8,0,triple,0,UBxy,,,,,0,15,15,3,,,,,,space,1.98843304743,6,1,1.84686491557,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DOUBLE', 'TIMES', 'THIRD', 'x', 'y')",TIMES,3,"(1, 4, 8)",8,8,4,3,third,double,0,UBUxy,,,,,0,16,16,6,,,,,,space,2.2906447039,8,1,4.5698746891,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'TRIPLE', 'HALF', 'ADD', 'x', 'y')",triple,4,"(4, 2, 6, 7)",7,7,2,2,half,increase,ADD,UUUBxy,,,,,0,17,17,17,,,,,,space,6.85047197656,7,1,11.5593859702,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('SUBTRACT', 'HALF', 'INCREASE', 'TRIPLE', 'x', 'y')",half,4,"(15, 16, 8, 3)",3,3,5,5,increase,SUBTRACT,triple,BUUUxy,,,,,0,0,0,10,,,,,,space,9.15127818461,3,1,7.66866763413,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'DECREASE', 'HALF', 'TIMES', 'x', 'y')",decrease,4,"(6, 3, 2, 6)",6,6,2,3,half,triple,TIMES,UUUBxy,,,,,0,1,1,17,,,,,,space,7.8637621433,6,1,14.9780892131,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'DOUBLE', 'x', 'y')",DIVIDE,4,"(6, 18, 3, 4)",4,4,6,3,triple,increase,double,UBUUxy,,,,,0,2,2,12,,,,,,space,3.74609258387,None,0,,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'INCREASE', 'HALF', 'DIVIDE', 'x', 'y')",increase,4,"(4, 2, 3, 1)",1,1,2,8,half,third,DIVIDE,UUUBxy,,,,,0,3,3,16,,,,,,space,12.3129904941,1,1,11.9434041039,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'HALF', 'ADD', 'DECREASE', 'x', 'y')",half,4,"(1, 4, 2, 6)",6,6,3,2,ADD,triple,decrease,UUBUxy,,,,,0,4,4,15,,,,,,space,9.57172843907,6,1,5.09483137238,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'DOUBLE', 'DECREASE', 'x', 'y')",SUBTRACT,4,"(2, 4, 1, 3)",3,3,3,3,double,triple,decrease,UBUUxy,,,,,0,5,5,13,,,,,,space,14.7701545889,3,1,11.3028741351,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'INCREASE', 'THIRD', 'DOUBLE', 'x', 'y')",increase,4,"(6, 2, 3, 9)",9,9,3,3,third,TIMES,double,BUUUxy,,,,,0,6,6,11,,,,,,space,9.1034852392,6,0,14.5963356851,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'DECREASE', 'HALF', 'x', 'y')",decrease,3,"(4, 3, 9)",9,9,3,8,half,TIMES,0,BUUxy,,,,,0,7,7,4,,,,,,space,1.82759879343,9,1,7.52177062701,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'ADD', 'x', 'y')",ADD,2,"(9, 3)",3,3,5,4,0,third,0,UBxy,,,,,0,8,8,2,,,,,,space,1.7488422374,3,1,5.49103904143,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'x', 'y')",decrease,3,"(25, 24, 8)",8,8,5,5,TIMES,third,0,UUBxy,,,,,0,9,9,8,,,,,,space,2.6756126351,2,0,16.2316190199,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'TIMES', 'DECREASE', 'x', 'y')",TIMES,3,"(3, 15, 5)",5,5,5,4,decrease,third,0,UBUxy,,,,,0,10,10,7,,,,,,space,2.210691627,5,1,9.30172485893,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'ADD', 'INCREASE', 'x', 'y')",ADD,3,"(8, 15, 5)",5,5,7,7,increase,third,0,UBUxy,,,,,0,11,11,6,,,,,,space,2.2613486636,5,1,4.45714694669,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'DECREASE', 'x', 'y')",decrease,2,"(2, 4)",4,4,2,3,0,TIMES,0,BUxy,,,,,0,12,12,0,,,,,,space,1.8403146721,4,1,3.28857747687,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 1)",1,1,2,5,0,third,0,UBxy,,,,,0,13,13,3,,,,,,space,1.25210161088,1,1,2.11925803812,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'INCREASE', 'x', 'y')",increase,2,"(3, 6)",6,6,2,2,0,TIMES,0,BUxy,,,,,0,14,14,1,,,,,,space,1.54205653921,6,1,1.99192637077,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'DOUBLE', 'ADD', 'INCREASE', 'x', 'y')",double,4,"(10, 12, 24, 8)",8,8,2,9,ADD,third,increase,UUBUxy,,,,,0,15,15,14,,,,,,space,3.09111827298,8,1,16.2140887105,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'HALF', 'DIVIDE', 'x', 'y')",half,3,"(2, 1, 3)",3,3,2,4,DIVIDE,triple,0,UUBxy,,,,,0,16,16,9,,,,,,space,5.3013318514,3,1,5.46203381964,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'THIRD', 'HALF', 'x', 'y')",third,3,"(3, 1, 5)",5,5,5,6,half,TIMES,0,BUUxy,,,,,0,17,17,5,,,,,,space,2.6767325144,5,1,5.10728547932,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')",DIVIDE,4,"(2, 6, 2, 3)",3,3,3,4,triple,increase,half,UBUUxy,,,,,0,0,0,12,,,,,,space,7.92892721517,3,1,14.4238774348,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'DOUBLE', 'SUBTRACT', 'DECREASE', 'x', 'y')",double,4,"(4, 1, 2, 6)",6,6,3,5,SUBTRACT,triple,decrease,UUBUxy,,,,,0,1,1,15,,,,,,space,3.50708901044,6,1,8.74272279732,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'INCREASE', 'x', 'y')",TIMES,4,"(8, 4, 12, 4)",4,4,3,7,half,third,increase,UBUUxy,,,,,0,2,2,13,,,,,,space,5.6532276494,4,1,5.34979777434,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 5)",5,5,4,8,DIVIDE,decrease,0,UUBxy,,,,,0,3,3,8,,,,,,space,2.38815048803,5,1,3.41550808749,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(6, 8, 9)",9,9,2,2,triple,increase,0,UBUxy,,,,,0,4,4,6,,,,,,space,2.25656992896,9,1,4.51886489044,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DECREASE', 'TRIPLE', 'HALF', 'ADD', 'x', 'y')",triple,4,"(6, 3, 9, 8)",8,8,2,4,half,decrease,ADD,UUUBxy,,,,,0,5,5,16,,,,,,space,6.62599008693,8,1,11.3184810518,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DIVIDE', 'DOUBLE', 'INCREASE', 'THIRD', 'x', 'y')",double,4,"(2, 3, 6, 2)",2,2,3,6,increase,DIVIDE,third,BUUUxy,,,,,0,6,6,10,,,,,,space,8.51740379795,2,1,16.7830311002,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'INCREASE', 'HALF', 'TRIPLE', 'x', 'y')",increase,4,"(6, 3, 4, 8)",8,8,2,2,half,TIMES,triple,BUUUxy,,,,,0,7,7,11,,,,,,space,7.68398373236,8,1,5.81091609271,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'THIRD', 'x', 'y')",SUBTRACT,3,"(3, 1, 2)",2,2,2,9,third,increase,0,UBUxy,,,,,0,8,8,7,,,,,,space,2.56795724586,2,1,7.3823845099,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'INCREASE', 'ADD', 'DOUBLE', 'x', 'y')",increase,4,"(16, 20, 21, 7)",7,7,4,8,ADD,third,double,UUBUxy,,,,,0,9,9,14,,,,,,space,3.87121738924,None,0,,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DIVIDE', 'TRIPLE', 'HALF', 'x', 'y')",triple,3,"(4, 12, 4)",4,4,3,8,half,DIVIDE,0,BUUxy,,,,,0,10,10,4,,,,,,space,0.0731519105611,4,1,2.51817826449,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('THIRD', 'INCREASE', 'SUBTRACT', 'x', 'y')",increase,3,"(2, 3, 1)",1,1,6,8,SUBTRACT,third,0,UUBxy,,,,,0,11,11,9,,,,,,space,1.62095343019,1,1,3.3517064685,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TIMES', 'THIRD', 'DOUBLE', 'x', 'y')",third,3,"(6, 2, 4)",4,4,2,3,double,TIMES,0,BUUxy,,,,,0,12,12,5,,,,,,space,1.15491674223,4,1,13.4593667573,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('TRIPLE', 'DECREASE', 'HALF', 'SUBTRACT', 'x', 'y')",decrease,4,"(4, 2, 1, 3)",3,3,5,9,half,triple,SUBTRACT,UUUBxy,,,,,0,13,13,17,,,,,,space,6.85608572117,3,1,8.2613703612,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('DOUBLE', 'TIMES', 'x', 'y')",TIMES,2,"(4, 8)",8,8,2,2,0,double,0,UBxy,,,,,0,14,14,3,,,,,,space,1.10586428258,8,1,4.72873200628,2017_Apr_21_0938,None,KRITL,002,31043,
,,,,,,,,"('SUBTRACT', 'INCREASE', 'x', 'y')",increase,2,"(6, 2)",2,2,4,5,0,SUBTRACT,0,BUxy,,,,,0,15,15,1,,,,,,space,1.20572146296,2,1,1.84430424182,2017_Apr_21_0938,None,KRITL,002,31043,
