operationc,operationb,operationa,correctresponse,valuey,operationd,condition,valuex,Rule,Operatora,Length,Intermediate,CorrectResponse,Result,Y,X,Operatorc,Operatorb,Operatord,Structure,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,practice_encoding.keys,practice_encoding.rt,practice_execution.keys,practice_execution.corr,practice_execution.rt,encoding.keys,encoding.rt,execution.keys,execution.corr,execution.rt,date,frameRate,expName,session,participant,
,,,,,,,,"('DIVIDE', 'THIRD', 'x', 'y')",third,2,"(3, 1)",1,1,3,9,0,DIVIDE,0,BUxy,,,,,0,5,5,0,,,,,,space,0.806567493491,1,1,1.87746730984,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(3, 1)",1,1,2,6,0,third,0,UBxy,,,,,0,6,6,3,,,,,,space,1.12713923628,1,1,3.31868217603,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'THIRD', 'TIMES', 'x', 'y')",third,3,"(12, 4, 8)",8,8,6,2,TIMES,double,0,UUBxy,,,,,0,7,7,9,,,,,,space,1.46077814426,8,1,3.4787724865,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('TIMES', 'DOUBLE', 'x', 'y')",double,2,"(4, 8)",8,8,2,2,0,TIMES,0,BUxy,,,,,0,8,8,1,,,,,,space,0.692521428718,8,1,1.73494771184,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'TRIPLE', 'x', 'y')",ADD,4,"(6, 3, 6, 7)",7,7,3,2,half,increase,triple,UBUUxy,,,,,0,9,9,13,,,,,,space,2.27615357845,7,1,5.57499496128,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('SUBTRACT', 'TRIPLE', 'DECREASE', 'x', 'y')",triple,3,"(4, 12, 3)",3,3,9,5,decrease,SUBTRACT,0,BUUxy,,,,,0,10,10,4,,,,,,space,1.22072480386,3,1,9.65526151269,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'DIVIDE', 'DECREASE', 'x', 'y')",DIVIDE,3,"(6, 3, 1)",1,1,2,7,decrease,third,0,UBUxy,,,,,0,11,11,6,,,,,,space,4.01943085098,1,1,4.03734614761,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'TRIPLE', 'DECREASE', 'x', 'y')",double,4,"(2, 6, 12, 8)",8,8,4,3,triple,SUBTRACT,decrease,BUUUxy,,,,,0,12,12,10,,,,,,space,3.35147002614,8,1,5.69996437815,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'DIVIDE', 'TRIPLE', 'INCREASE', 'x', 'y')",DIVIDE,4,"(5, 15, 3, 6)",6,6,5,4,triple,double,increase,UBUUxy,,,,,0,13,13,12,,,,,,space,5.73414801652,6,1,6.597984234,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'TIMES', 'HALF', 'x', 'y')",TIMES,3,"(3, 18, 6)",6,6,6,6,half,third,0,UBUxy,,,,,0,14,14,7,,,,,,space,1.18715710539,6,1,3.43022307631,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'DECREASE', 'ADD', 'x', 'y')",decrease,3,"(4, 3, 6)",6,6,2,2,ADD,double,0,UUBxy,,,,,0,15,15,8,,,,,,space,1.57465448338,6,1,2.18096964683,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'DECREASE', 'TIMES', 'HALF', 'x', 'y')",decrease,4,"(4, 16, 15, 5)",5,5,4,8,TIMES,third,half,UUBUxy,,,,,0,16,16,15,,,,,,space,3.57211544219,3,0,4.406969976,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(3, 4)",4,4,3,6,0,increase,0,UBxy,,,,,0,17,17,2,,,,,,space,3.27161067944,4,1,2.74022323715,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'DOUBLE', 'INCREASE', 'TIMES', 'x', 'y')",double,4,"(8, 9, 18, 6)",6,6,4,2,increase,third,TIMES,UUUBxy,,,,,0,0,0,17,,,,,,space,9.12951231589,6,1,4.67938616798,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'ADD', 'x', 'y')",ADD,2,"(5, 6)",6,6,2,3,0,increase,0,UBxy,,,,,0,1,1,3,,,,,,space,1.01087168157,6,1,1.47856614664,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('HALF', 'ADD', 'TRIPLE', 'x', 'y')",ADD,3,"(9, 12, 6)",6,6,3,3,triple,half,0,UBUxy,,,,,0,2,2,6,,,,,,space,4.27668020708,9,0,18.6161517238,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DIVIDE', 'DECREASE', 'TRIPLE', 'x', 'y')",decrease,3,"(9, 8, 4)",4,4,2,3,triple,DIVIDE,0,BUUxy,,,,,0,3,3,5,,,,,,space,6.83715506937,4,1,4.00652006612,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'THIRD', 'x', 'y')",double,4,"(2, 1, 2, 8)",8,8,6,6,decrease,ADD,third,BUUUxy,,,,,0,4,4,10,,,,,,space,4.67642589234,8,1,5.47945481105,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'SUBTRACT', 'HALF', 'x', 'y')",SUBTRACT,3,"(4, 2, 3)",3,3,2,8,half,increase,0,UBUxy,,,,,0,5,5,7,,,,,,space,4.29364969376,3,1,3.34998937504,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'DIVIDE', 'x', 'y')",DIVIDE,2,"(2, 1)",1,1,4,8,0,decrease,0,UBxy,,,,,0,6,6,2,,,,,,space,1.1916880278,3,0,2.37429949667,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('SUBTRACT', 'DECREASE', 'x', 'y')",decrease,2,"(5, 3)",3,3,2,6,0,SUBTRACT,0,BUxy,,,,,0,7,7,1,,,,,,space,0.725522120294,3,1,4.02175841948,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('SUBTRACT', 'DECREASE', 'TRIPLE', 'DOUBLE', 'x', 'y')",decrease,4,"(6, 18, 17, 8)",8,8,9,3,triple,SUBTRACT,double,BUUUxy,,,,,0,8,8,11,,,,,,space,6.309485851,8,1,7.62238264034,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'INCREASE', 'DIVIDE', 'DOUBLE', 'x', 'y')",increase,4,"(18, 2, 3, 1)",1,1,9,9,DIVIDE,third,double,UUBUxy,,,,,0,9,9,15,,,,,,space,1.71783484804,1,1,4.58354968223,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('HALF', 'TRIPLE', 'INCREASE', 'DIVIDE', 'x', 'y')",triple,4,"(3, 4, 12, 6)",6,6,3,9,increase,half,DIVIDE,UUUBxy,,,,,0,10,10,16,,,,,,space,4.29194490897,2,0,4.02193293578,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'ADD', 'INCREASE', 'THIRD', 'x', 'y')",ADD,4,"(1, 2, 4, 8)",8,8,2,3,increase,double,third,UBUUxy,,,,,0,11,11,12,,,,,,space,3.87721306353,8,1,4.3580900114,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'TRIPLE', 'DIVIDE', 'x', 'y')",triple,3,"(2, 6, 7)",7,7,3,6,DIVIDE,increase,0,UUBxy,,,,,0,12,12,8,,,,,,space,2.58142948018,7,1,3.14393797074,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'HALF', 'THIRD', 'x', 'y')",half,3,"(2, 1, 9)",9,9,8,6,third,ADD,0,BUUxy,,,,,0,13,13,4,,,,,,space,2.69301418065,9,1,4.38673258592,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'DOUBLE', 'ADD', 'DECREASE', 'x', 'y')",double,4,"(5, 12, 24, 8)",8,8,7,6,ADD,third,decrease,UUBUxy,,,,,0,14,14,14,,,,,,space,5.41428768431,8,1,12.3410517448,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DIVIDE', 'INCREASE', 'x', 'y')",increase,2,"(4, 2)",2,2,2,3,0,DIVIDE,0,BUxy,,,,,0,15,15,0,,,,,,space,0.95182254909,2,1,1.52530366693,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'TIMES', 'DOUBLE', 'DECREASE', 'x', 'y')",TIMES,4,"(1, 2, 6, 2)",2,2,3,2,double,third,decrease,UBUUxy,,,,,0,16,16,13,,,,,,space,9.03098177743,2,1,5.12591420025,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'HALF', 'ADD', 'x', 'y')",half,3,"(6, 3, 1)",1,1,3,3,ADD,third,0,UUBxy,,,,,0,17,17,9,,,,,,space,5.25134043924,1,1,3.35030487314,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(18, 6, 5, 9)",9,9,4,9,third,ADD,double,BUUUxy,,,,,0,0,0,10,,,,,,space,6.96894841606,9,1,9.3015638372,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'TRIPLE', 'DOUBLE', 'DECREASE', 'x', 'y')",triple,4,"(1, 2, 6, 8)",8,8,2,2,double,ADD,decrease,BUUUxy,,,,,0,1,1,11,,,,,,space,16.5332595574,8,1,4.59686117023,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('HALF', 'INCREASE', 'TIMES', 'x', 'y')",increase,3,"(9, 10, 5)",5,5,3,3,TIMES,half,0,UUBxy,,,,,0,2,2,9,,,,,,space,1.20691474674,5,1,3.89448299201,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'DOUBLE', 'TIMES', 'THIRD', 'x', 'y')",double,4,"(1, 3, 6, 5)",5,5,3,3,TIMES,decrease,third,UUBUxy,,,,,0,3,3,14,,,,,,space,1.89414696259,7,0,4.35541135717,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'TRIPLE', 'SUBTRACT', 'DOUBLE', 'x', 'y')",triple,4,"(6, 3, 9, 8)",8,8,3,3,SUBTRACT,decrease,double,UUBUxy,,,,,0,4,4,15,,,,,,space,5.01635731084,8,1,4.05363330976,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'SUBTRACT', 'INCREASE', 'x', 'y')",SUBTRACT,3,"(4, 1, 2)",2,2,3,3,increase,double,0,UBUxy,,,,,0,5,5,6,,,,,,space,1.4130065293,2,1,2.83926432137,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'HALF', 'THIRD', 'TIMES', 'x', 'y')",half,4,"(12, 4, 2, 3)",3,3,4,3,third,increase,TIMES,UUUBxy,,,,,0,6,6,16,,,,,,space,8.46903481874,3,1,4.7581809652,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('THIRD', 'HALF', 'INCREASE', 'SUBTRACT', 'x', 'y')",half,4,"(5, 6, 3, 1)",1,1,2,7,increase,third,SUBTRACT,UUUBxy,,,,,0,7,7,17,,,,,,space,8.34367051595,1,1,4.86965924493,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'ADD', 'THIRD', 'HALF', 'x', 'y')",ADD,4,"(3, 1, 7, 6)",6,6,6,6,third,decrease,half,UBUUxy,,,,,0,8,8,12,,,,,,space,1.65470477146,8,0,6.6152254186,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'ADD', 'HALF', 'x', 'y')",ADD,3,"(1, 4, 5)",5,5,3,2,half,increase,0,UBUxy,,,,,0,9,9,7,,,,,,space,3.45990590492,5,1,2.66213540206,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'TIMES', 'x', 'y')",TIMES,2,"(9, 8)",8,8,3,3,0,decrease,0,UBxy,,,,,0,10,10,2,,,,,,space,1.23824487239,8,1,1.52693556549,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'DOUBLE', 'DECREASE', 'x', 'y')",double,3,"(1, 2, 7)",7,7,5,2,decrease,ADD,0,BUUxy,,,,,0,11,11,4,,,,,,space,2.8060371008,7,1,2.67818884923,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'THIRD', 'ADD', 'x', 'y')",third,3,"(9, 3, 6)",6,6,4,5,ADD,double,0,UUBxy,,,,,0,12,12,8,,,,,,space,1.07474807203,6,1,2.13329555569,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'TRIPLE', 'HALF', 'x', 'y')",triple,3,"(2, 6, 8)",8,8,2,4,half,ADD,0,BUUxy,,,,,0,13,13,5,,,,,,space,2.43782137948,8,1,2.99931185824,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'DECREASE', 'x', 'y')",decrease,2,"(2, 7)",7,7,5,3,0,ADD,0,BUxy,,,,,0,14,14,0,,,,,,space,0.917397667567,7,1,1.35007389568,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'SUBTRACT', 'DOUBLE', 'THIRD', 'x', 'y')",SUBTRACT,4,"(3, 6, 4, 3)",3,3,2,9,double,decrease,third,UBUUxy,,,,,0,15,15,13,,,,,,space,3.78192100022,3,1,7.87574165154,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DIVIDE', 'DECREASE', 'x', 'y')",decrease,2,"(8, 2)",2,2,4,9,0,DIVIDE,0,BUxy,,,,,0,16,16,1,,,,,,space,0.854717569309,2,1,1.54408230599,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('HALF', 'ADD', 'x', 'y')",ADD,2,"(12, 6)",6,6,8,4,0,half,0,UBxy,,,,,0,17,17,3,,,,,,space,0.916177764375,6,1,1.43000065358,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DECREASE', 'HALF', 'DIVIDE', 'x', 'y')",half,3,"(4, 2, 1)",1,1,2,8,DIVIDE,decrease,0,UUBxy,,,,,0,0,0,8,,,,,,space,1.8339350724,1,1,4.08716405183,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'INCREASE', 'HALF', 'x', 'y')",SUBTRACT,4,"(3, 4, 1, 3)",3,3,3,6,increase,triple,half,UBUUxy,,,,,0,1,1,13,,,,,,space,14.0227254451,3,1,10.2474699413,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DOUBLE', 'TIMES', 'THIRD', 'x', 'y')",TIMES,3,"(1, 4, 8)",8,8,4,3,third,double,0,UBUxy,,,,,0,2,2,6,,,,,,space,1.71804324104,8,1,3.11129589309,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('TIMES', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(6, 2, 1, 2)",2,2,2,3,third,TIMES,double,BUUUxy,,,,,0,3,3,11,,,,,,space,4.99524015325,2,1,5.54230223966,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('SUBTRACT', 'DOUBLE', 'DECREASE', 'x', 'y')",double,3,"(8, 16, 7)",7,7,9,9,decrease,SUBTRACT,0,BUUxy,,,,,0,4,4,5,,,,,,space,7.01468024336,7,1,5.90990612733,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('TRIPLE', 'HALF', 'TIMES', 'x', 'y')",half,3,"(6, 3, 9)",9,9,3,2,TIMES,triple,0,UUBxy,,,,,0,5,5,9,,,,,,space,1.55833857736,9,1,3.60673537134,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'DIVIDE', 'HALF', 'x', 'y')",DIVIDE,3,"(2, 1, 2)",2,2,2,4,half,increase,0,UBUxy,,,,,0,6,6,7,,,,,,space,1.28748721497,2,1,3.36470075758,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'TRIPLE', 'HALF', 'ADD', 'x', 'y')",triple,4,"(4, 2, 6, 7)",7,7,2,2,half,increase,ADD,UUUBxy,,,,,0,7,7,17,,,,,,space,5.75029693438,7,1,3.63752757614,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('TRIPLE', 'SUBTRACT', 'x', 'y')",SUBTRACT,2,"(2, 6)",6,6,6,8,0,triple,0,UBxy,,,,,0,8,8,3,,,,,,space,1.01666391204,6,1,1.52393251625,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'TIMES', 'x', 'y')",TIMES,2,"(8, 9)",9,9,4,2,0,increase,0,UBxy,,,,,0,9,9,2,,,,,,space,1.4007927831,9,1,1.97168182051,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('ADD', 'DECREASE', 'HALF', 'x', 'y')",decrease,3,"(3, 2, 6)",6,6,4,6,half,ADD,0,BUUxy,,,,,0,10,10,4,,,,,,space,2.61197051838,6,1,3.19193919441,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('DIVIDE', 'DECREASE', 'THIRD', 'DOUBLE', 'x', 'y')",decrease,4,"(12, 4, 3, 1)",1,1,3,6,third,DIVIDE,double,BUUUxy,,,,,0,11,11,10,,,,,,space,7.76360192077,1,1,5.16028946439,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
,,,,,,,,"('INCREASE', 'HALF', 'TIMES', 'TRIPLE', 'x', 'y')",half,4,"(6, 12, 6, 7)",7,7,2,2,TIMES,increase,triple,UUBUxy,,,,,0,12,12,14,,,,,,space,1.65483822509,7,1,9.62212394559,2015_Jul_16_1335,360.287380426,KRITL,001,31025,
